run_timestamp,source,scan_timestamp,ticker,strategy,entry,target,stop,risk,sentiment,outcome,exit_price,pnl_pct,notes
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,UCTT,Early Trend Continuation,91.88,96.47,89.58,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,BE,Dip Buy in Strong Uptrend,259.44,272.41,252.95,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,FSLR,Oversold Bounce,262.27,272.76,254.4,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,CCJ,Oversold Bounce,102.26,106.35,99.19,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,VRT,Oversold Bounce,289.47,301.05,280.79,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,GNRC,Oversold Bounce,260.96,271.4,253.13,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,GLW,Oversold Bounce,173.88,180.84,168.66,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,CIEN,Oversold Bounce,439.14,456.71,425.97,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,DELL,Oversold Bounce,381.55,396.82,370.11,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,TSLA,Oversold Bounce,396.57,412.43,384.67,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,COIN,Oversold Bounce,155.52,161.74,150.85,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,CVE,Oversold Bounce,27.65,28.76,26.82,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,DASH,Dip Buy in Strong Uptrend,155.64,163.42,151.75,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,SMCI,Oversold Bounce,40.63,42.26,39.41,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,MRVL,Temporarily Devalued Quality,266.88,280.22,260.21,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,MRVL,Oversold Bounce,266.88,277.56,258.87,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,CDNS,Oversold Bounce,391.0,406.64,379.27,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,ORCL,Oversold Bounce,205.75,213.98,199.58,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,IMOS,Dip Buy in Strong Uptrend,58.58,61.51,57.12,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,UCTT,Dip Buy in Strong Uptrend,91.88,96.47,89.58,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,UCTT,Early Trend Continuation,91.88,96.47,89.58,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,BE,Dip Buy in Strong Uptrend,259.44,272.41,252.95,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,FSLR,Oversold Bounce,262.27,272.76,254.4,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,CCJ,Oversold Bounce,102.26,106.35,99.19,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,VRT,Oversold Bounce,289.47,301.05,280.79,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,GNRC,Oversold Bounce,260.96,271.4,253.13,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,GLW,Oversold Bounce,173.88,180.84,168.66,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,CIEN,Oversold Bounce,439.14,456.71,425.97,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,DELL,Oversold Bounce,381.55,396.82,370.11,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,TSLA,Oversold Bounce,396.57,412.43,384.67,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,COIN,Oversold Bounce,155.52,161.74,150.85,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,CVE,Oversold Bounce,27.65,28.76,26.82,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 23:01:27,LIVE,2026-06-09 23:01:27,DASH,Dip Buy in Strong Uptrend,155.64,163.42,151.75,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,AMAT,Early Trend Continuation,509.98,535.48,497.24,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,UCTT,Early Trend Continuation,92.89,97.53,90.57,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,MSTR,Oversold Bounce,119.22,123.99,115.64,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,QBTS,Oversold Bounce,24.08,25.04,23.36,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,RGTI,Oversold Bounce,20.24,21.05,19.63,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,QUBT,Oversold Bounce,9.67,10.05,9.38,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-10 13:37:32,LIVE,2026-06-10 13:37:32,NFLX,Failed Breakdown Reversal,81.82,85.91,79.37,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-10 17:25:43,LIVE,2026-06-10 17:25:43,MRVL,Temporarily Devalued Quality,256.91,269.76,250.49,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,KLAC,Dip Buy in Strong Uptrend,2146.52,2253.85,2092.86,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,SNPS,Volatility Compression Breakout,462.34,485.46,450.78,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,BE,Temporarily Devalued Quality,235.59,247.36,229.7,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,CIEN,Volatility Compression Breakout,436.14,457.95,425.24,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,SMTC,Dip Buy in Strong Uptrend,154.84,162.58,150.97,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-10 19:55:35,LIVE,2026-06-10 19:55:35,SE,Oversold Bounce,82.33,85.62,79.86,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-10 22:09:42,LIVE,2026-06-10 22:09:42,ORCL,Failed Breakdown Reversal,203.47,213.64,197.37,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-10 22:09:42,LIVE,2026-06-10 22:09:42,SE,Oversold Bounce,82.46,85.76,79.99,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-11 14:05:14,LIVE,2026-06-11 14:05:14,QBTS,Dip Buy in Strong Uptrend,23.85,25.04,23.25,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-11 14:05:14,LIVE,2026-06-11 14:05:14,RGTI,Dip Buy in Strong Uptrend,19.97,20.97,19.47,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-11 14:05:14,LIVE,2026-06-11 14:05:14,QUBT,Dip Buy in Strong Uptrend,9.62,10.11,9.38,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-11 17:52:25,LIVE,2026-06-11 17:52:25,UCTT,Early Trend Continuation,99.54,104.52,97.05,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-11 20:29:32,LIVE,2026-06-11 20:29:32,SMCI,Volatility Compression Breakout,31.96,33.56,31.16,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-11 20:29:32,LIVE,2026-06-11 20:29:32,VST,Volatility Compression Breakout,146.37,153.69,142.71,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-11 22:25:13,LIVE,2026-06-11 22:25:13,SMCI,Volatility Compression Breakout,31.96,33.56,31.16,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-11 22:25:13,LIVE,2026-06-11 22:25:13,VST,Volatility Compression Breakout,146.37,153.69,142.71,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 16:48:36,LIVE,2026-06-12 16:48:36,SMCI,Dip Buy in Strong Uptrend,30.66,32.19,29.89,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-12 16:48:36,LIVE,2026-06-12 16:48:36,SNDK,High Tight Flag,2010.0,2110.5,1959.75,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-12 16:48:36,LIVE,2026-06-12 16:48:36,UCTT,High Tight Flag,109.75,115.24,107.01,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-12 19:11:23,LIVE,2026-06-12 19:11:23,SMCI,Dip Buy in Strong Uptrend,30.41,31.93,29.65,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,SMCI,Dip Buy in Strong Uptrend,30.46,31.98,29.7,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,KLAC,Volatility Compression Breakout,254.54,267.27,248.18,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,ORCL,Volatility Compression Breakout,184.12,193.33,179.52,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,VRT,Volatility Compression Breakout,302.66,317.79,295.09,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,MSFT,Volatility Compression Breakout,390.67,410.2,380.9,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,AMZN,Volatility Compression Breakout,238.53,250.46,232.57,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,DDOG,Failed Breakdown Reversal,229.93,241.43,223.03,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,ZS,Volatility Compression Breakout,129.55,136.03,126.31,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,TEAM,Volatility Compression Breakout,88.55,92.98,86.34,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,SAP,Volatility Compression Breakout,164.22,172.43,160.11,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,NOW,Volatility Compression Breakout,102.18,107.29,99.63,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,AFRM,Volatility Compression Breakout,66.16,69.47,64.51,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,UBER,Volatility Compression Breakout,68.86,72.3,67.14,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,DASH,Volatility Compression Breakout,150.56,158.09,146.8,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 21:15:06,LIVE,2026-06-12 21:15:06,BABA,Volatility Compression Breakout,112.79,118.43,109.97,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,SMCI,Dip Buy in Strong Uptrend,30.46,31.98,29.7,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,KLAC,Volatility Compression Breakout,254.54,267.27,248.18,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,ORCL,Volatility Compression Breakout,184.12,193.33,179.52,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,VRT,Volatility Compression Breakout,302.66,317.79,295.09,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,MSFT,Volatility Compression Breakout,390.67,410.2,380.9,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,AMZN,Volatility Compression Breakout,238.53,250.46,232.57,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,DDOG,Failed Breakdown Reversal,229.93,241.43,223.03,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,ZS,Volatility Compression Breakout,129.55,136.03,126.31,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,TEAM,Volatility Compression Breakout,88.55,92.98,86.34,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,SAP,Volatility Compression Breakout,164.22,172.43,160.11,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,NOW,Volatility Compression Breakout,102.18,107.29,99.63,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,AFRM,Volatility Compression Breakout,66.16,69.47,64.51,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,UBER,Volatility Compression Breakout,68.86,72.3,67.14,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,DASH,Volatility Compression Breakout,150.56,158.09,146.8,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-12 22:59:45,LIVE,2026-06-12 22:59:45,BABA,Volatility Compression Breakout,112.79,118.43,109.97,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-15 15:51:27,LIVE,2026-06-15 15:51:27,ASTS,Temporarily Devalued Quality,85.17,89.42,83.04,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-15 19:52:44,LIVE,2026-06-15 19:52:44,STX,High Tight Flag,1011.62,1062.2,986.33,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-15 19:52:44,LIVE,2026-06-15 19:52:44,WDC,High Tight Flag,654.12,686.83,637.77,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-15 22:23:47,LIVE,2026-06-15 22:23:47,STX,High Tight Flag,1018.86,1069.8,993.39,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-15 22:23:47,LIVE,2026-06-15 22:23:47,WDC,High Tight Flag,653.8,686.49,637.45,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-15 22:23:47,LIVE,2026-06-15 22:23:47,WDC,Volatility Compression Breakout,653.8,686.49,637.45,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-15 22:23:47,LIVE,2026-06-15 22:23:47,PANW,Volatility Compression Breakout,284.56,298.79,277.45,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-15 22:23:47,LIVE,2026-06-15 22:23:47,NFLX,Volatility Compression Breakout,81.67,85.75,79.63,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-16 15:13:55,LIVE,2026-06-16 15:13:55,ACHR,Dip Buy in Strong Uptrend,5.43,5.7,5.29,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,PLTR,Volatility Compression Breakout,133.24,139.9,129.91,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,MSFT,Volatility Compression Breakout,393.92,413.62,384.07,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,META,Volatility Compression Breakout,600.3,630.31,585.29,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,VLO,Oversold Bounce,244.27,254.04,236.94,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,SPOT,Oversold Bounce,469.74,488.53,455.65,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-16 22:01:56,LIVE,2026-06-16 22:01:56,SPOT,Volatility Compression Breakout,469.74,493.23,458.0,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-17 22:06:12,LIVE,2026-06-17 22:06:12,SPOT,Failed Breakdown Reversal,455.71,478.5,442.04,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,AMD,Failed Breakdown Reversal,533.75,560.44,517.74,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,AVGO,Gap Continuation,410.15,430.66,399.9,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,ARM,Early Trend Continuation,449.26,471.72,438.03,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,ARM,Gap Continuation,449.26,471.72,438.03,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,MRVL,Early Trend Continuation,311.11,326.67,303.33,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,MRVL,Gap Continuation,311.11,326.67,303.33,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,MU,Early Trend Continuation,1112.38,1167.99,1084.57,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,MU,Gap Continuation,1112.38,1167.99,1084.57,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,ASML,Failed Breakdown Reversal,1925.93,2022.23,1868.15,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,AMAT,Early Trend Continuation,625.1,656.35,609.47,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,AMAT,Gap Continuation,625.1,656.35,609.47,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,LRCX,Early Trend Continuation,397.49,417.37,387.56,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,LRCX,Gap Continuation,397.49,417.37,387.56,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,KLAC,Gap Continuation,253.0,265.65,246.68,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,SNDK,Gap Continuation,2078.94,2182.88,2026.96,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,STX,Gap Continuation,1142.55,1199.67,1113.98,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,WDC,Gap Continuation,788.63,828.06,768.91,High,,,,,"Large gap up with strong close, high volume, and trend confirmation."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,ALAB,Early Trend Continuation,392.33,411.95,382.53,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,OKLO,Early Trend Continuation,60.42,63.44,58.9,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,OKLO,Failed Breakdown Reversal,60.42,63.44,58.6,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,SMR,Early Trend Continuation,10.69,11.23,10.43,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,FSLR,Oversold Bounce,261.86,272.34,254.01,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,ENPH,Failed Breakdown Reversal,49.01,51.46,47.54,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,SMTC,Failed Breakdown Reversal,152.23,159.84,147.66,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-18 13:33:45,LIVE,2026-06-18 13:33:45,QUBT,Oversold Bounce,10.21,10.62,9.9,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-18 19:41:02,LIVE,2026-06-18 19:41:02,FLNC,Early Trend Continuation,24.73,25.96,24.11,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 19:41:02,LIVE,2026-06-18 19:41:02,RKLB,Volatility Compression Breakout,106.54,111.87,103.88,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 19:41:02,LIVE,2026-06-18 19:41:02,BABA,Oversold Bounce,106.85,111.12,103.64,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,PLTR,Oversold Bounce,128.49,133.63,124.64,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,FLNC,Early Trend Continuation,24.75,25.99,24.13,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,SMR,Early Trend Continuation,11.71,12.3,11.42,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,SMR,High Tight Flag,11.71,12.3,11.42,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,SMR,Volatility Compression Breakout,11.71,12.3,11.42,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,ANET,Volatility Compression Breakout,169.65,178.13,165.41,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,LUMN,Volatility Compression Breakout,8.2,8.61,7.99,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,MDB,Volatility Compression Breakout,332.76,349.4,324.44,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,TEM,Volatility Compression Breakout,50.82,53.36,49.55,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,TSLA,Volatility Compression Breakout,400.43,420.45,390.42,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,MARA,Volatility Compression Breakout,14.23,14.94,13.87,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,QBTS,Volatility Compression Breakout,24.69,25.92,24.07,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,RGTI,Volatility Compression Breakout,21.35,22.42,20.82,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,ACHR,Volatility Compression Breakout,5.57,5.85,5.43,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,JOBY,Volatility Compression Breakout,9.98,10.48,9.74,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,ASTS,Volatility Compression Breakout,80.67,84.7,78.65,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,RKLB,Volatility Compression Breakout,107.3,112.67,104.62,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-18 22:20:01,LIVE,2026-06-18 22:20:01,SOFI,Volatility Compression Breakout,17.91,18.8,17.46,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
